Transaction ID,Price Per Unit,Quantity,Total Spent,Transaction Date,cat_Beverages,cat_Butchers,cat_Computers and electric accessories,cat_Electric household essentials,cat_Food,cat_Furniture,cat_Milk Products,cat_Patisserie,Location_Encoded,Payment_Cash,Payment_Credit Card,Payment_Digital Wallet,Discount_False,Discount_True,Discount_Unknown
TXN_5156689,11.0,8.0,88.0,2023-01-31,0,0,1,0,0,0,0,0,1,False,False,True,True,False,False
TXN_5156735,27.5,2.0,55.0,2024-07-23,0,0,0,0,0,0,1,0,0,True,False,False,False,True,False
TXN_5156844,33.5,6.0,201.0,2023-02-23,0,0,0,0,0,0,0,1,1,True,False,False,False,True,False
TXN_5157703,5.0,10.0,50.0,2022-08-30,0,0,0,1,0,0,0,0,0,True,False,False,False,True,False
TXN_5157840,8.0,7.0,56.0,2024-06-10,0,0,0,0,1,0,0,0,0,False,False,True,True,False,False
TXN_5158663,33.5,7.0,234.5,2024-02-01,0,0,0,1,0,0,0,0,1,False,False,True,True,False,False
TXN_5161250,11.0,8.0,88.0,2024-12-31,0,0,0,0,0,1,0,0,1,True,False,False,False,True,False
TXN_5161441,18.5,1.0,18.5,2023-02-24,0,0,0,0,0,0,0,1,1,False,True,False,True,False,False
TXN_5162529,15.5,8.0,124.0,2023-08-22,0,0,0,0,0,0,1,0,1,True,False,False,True,False,False
TXN_5165507,26.0,5.0,130.0,2022-10-31,0,0,0,0,0,0,0,1,0,False,False,True,True,False,False
TXN_5167298,14.0,6.0,84.0,2023-12-30,0,0,0,0,0,1,0,0,1,True,False,False,False,True,False
TXN_5169916,27.5,10.0,275.0,2023-10-14,1,0,0,0,0,0,0,0,0,False,True,False,True,False,False
TXN_5171428,18.5,5.0,92.5,2022-01-08,0,0,0,0,0,0,1,0,1,False,True,False,False,True,False
TXN_5171451,17.0,8.0,136.0,2022-05-30,0,0,0,1,0,0,0,0,0,False,False,True,True,False,False
TXN_5171621,8.0,2.0,16.0,2023-05-26,0,0,1,0,0,0,0,0,1,False,False,True,False,True,False
TXN_5171717,8.0,6.0,48.0,2023-06-19,0,0,0,0,0,0,0,1,1,False,True,False,False,True,False
TXN_5171758,35.0,10.0,350.0,2022-02-07,0,0,0,1,0,0,0,0,1,False,False,True,False,True,False
TXN_5172007,36.5,9.0,328.5,2023-12-31,0,0,1,0,0,0,0,0,1,True,False,False,False,False,True
TXN_5172276,36.5,5.0,182.5,2022-03-20,0,0,0,1,0,0,0,0,0,False,False,True,False,False,True
TXN_5174529,21.5,8.0,172.0,2024-05-13,0,0,0,0,0,0,0,1,0,False,True,False,False,True,False
TXN_5175591,39.5,5.0,197.5,2023-01-06,0,1,0,0,0,0,0,0,0,False,False,True,False,False,True
TXN_5177579,38.0,5.0,190.0,2022-02-14,0,0,0,0,0,0,1,0,1,False,False,True,False,False,True
TXN_5178719,5.0,10.0,50.0,2024-12-13,0,0,0,1,0,0,0,0,1,False,True,False,False,False,True
TXN_5178964,27.5,3.0,82.5,2023-11-14,1,0,0,0,0,0,0,0,0,True,False,False,False,True,False
TXN_5179270,39.5,2.0,79.0,2024-02-15,0,0,0,0,0,0,0,1,1,False,True,False,True,False,False
TXN_5179274,26.0,2.0,52.0,2024-10-01,0,0,0,1,0,0,0,0,1,False,False,True,False,False,True
TXN_5181239,9.5,2.0,19.0,2022-07-25,0,0,0,0,0,1,0,0,0,True,False,False,False,True,False
TXN_5182159,38.0,4.0,152.0,2024-07-30,0,0,0,0,0,0,0,1,1,False,False,True,False,False,True
TXN_5182329,15.5,10.0,155.0,2022-06-22,0,0,1,0,0,0,0,0,0,True,False,False,False,False,True
TXN_5182350,29.0,7.0,203.0,2024-10-30,0,0,0,0,1,0,0,0,1,False,True,False,False,True,False
TXN_5184251,14.0,4.0,56.0,2024-10-14,0,0,0,0,0,0,1,0,0,True,False,False,False,True,False
TXN_5185719,20.0,2.0,40.0,2024-01-28,0,0,0,1,0,0,0,0,0,True,False,False,True,False,False
TXN_5186140,30.5,6.0,183.0,2023-07-04,0,0,0,0,1,0,0,0,1,True,False,False,True,False,False
TXN_5186312,17.0,5.0,85.0,2023-11-21,0,1,0,0,0,0,0,0,0,False,True,False,False,True,False
TXN_5187009,18.5,5.0,92.5,2023-11-19,0,0,0,0,0,1,0,0,0,True,False,False,False,False,True
TXN_5187397,26.0,2.0,52.0,2023-03-20,0,0,0,0,1,0,0,0,1,False,False,True,False,True,False
TXN_5187952,21.5,8.0,172.0,2024-10-12,1,0,0,0,0,0,0,0,0,False,True,False,True,False,False
TXN_5188226,29.0,7.0,203.0,2022-09-09,0,0,0,0,0,0,1,0,0,False,False,True,False,False,True
TXN_5188476,20.0,10.0,200.0,2023-06-11,0,1,0,0,0,0,0,0,1,False,True,False,False,False,True
TXN_5189317,15.5,3.0,46.5,2024-12-16,0,0,0,0,0,0,1,0,0,False,True,False,False,False,True
TXN_5189628,5.0,9.0,45.0,2024-04-10,0,0,0,0,0,0,1,0,0,False,True,False,False,True,False
TXN_5190143,33.5,9.0,301.5,2024-11-09,0,0,0,0,0,0,0,1,1,False,False,True,False,False,True
TXN_5190484,24.5,6.0,147.0,2022-11-07,0,0,0,0,1,0,0,0,1,True,False,False,True,False,False
TXN_5192394,36.5,3.0,109.5,2024-10-29,0,0,0,0,0,0,0,1,0,True,False,False,False,True,False
TXN_5192766,21.5,9.0,193.5,2024-03-07,0,0,0,0,1,0,0,0,1,False,False,True,True,False,False
TXN_5192905,8.0,5.0,40.0,2022-03-28,0,1,0,0,0,0,0,0,0,False,True,False,False,True,False
TXN_5193418,26.0,2.0,52.0,2022-09-06,0,0,0,0,0,1,0,0,1,True,False,False,False,False,True
TXN_5193663,20.0,5.0,100.0,2024-02-11,0,0,0,0,0,0,0,1,1,False,False,True,True,False,False
TXN_5195842,6.5,9.0,58.5,2023-02-10,0,0,0,0,0,0,0,1,1,True,False,False,True,False,False
TXN_5196281,36.5,5.0,182.5,2023-10-02,0,0,1,0,0,0,0,0,0,True,False,False,False,True,False
TXN_5196670,17.0,5.0,85.0,2022-09-07,0,0,0,0,0,0,0,1,0,True,False,False,False,True,False
TXN_5197744,21.5,1.0,21.5,2024-05-27,0,0,0,0,0,0,0,1,0,False,True,False,True,False,False
TXN_5199524,14.0,9.0,126.0,2024-10-09,0,0,0,0,0,0,1,0,1,False,True,False,True,False,False
TXN_5200141,5.0,1.0,5.0,2022-11-01,0,0,0,1,0,0,0,0,0,False,False,True,False,False,True
TXN_5200496,20.0,1.0,20.0,2022-05-16,0,0,1,0,0,0,0,0,0,False,False,True,True,False,False
TXN_5200656,29.0,10.0,290.0,2023-01-08,0,0,0,0,1,0,0,0,1,False,False,True,True,False,False
TXN_5200691,17.0,9.0,153.0,2022-07-18,0,0,0,0,1,0,0,0,0,False,True,False,True,False,False
TXN_5202455,26.0,1.0,26.0,2022-05-22,0,0,0,0,0,0,0,1,1,True,False,False,True,False,False
TXN_5203845,41.0,7.0,287.0,2022-11-15,1,0,0,0,0,0,0,0,1,False,False,True,False,False,True
TXN_5204789,6.5,8.0,52.0,2022-11-05,0,0,0,0,0,1,0,0,1,False,False,True,False,True,False
TXN_5204987,30.5,4.0,122.0,2024-11-01,1,0,0,0,0,0,0,0,0,True,False,False,False,False,True
TXN_5205620,20.0,7.0,140.0,2023-06-26,0,0,0,0,0,0,0,1,0,True,False,False,False,True,False
TXN_5206095,26.0,1.0,26.0,2022-08-25,0,0,0,0,0,0,1,0,1,False,True,False,False,False,True
TXN_5206226,36.5,2.0,73.0,2024-11-07,0,1,0,0,0,0,0,0,0,False,False,True,True,False,False
TXN_5208918,27.5,6.0,165.0,2022-12-09,1,0,0,0,0,0,0,0,0,True,False,False,False,False,True
TXN_5210463,5.0,6.0,30.0,2024-03-06,0,0,0,0,0,1,0,0,0,False,True,False,False,False,True
TXN_5210678,11.0,8.0,88.0,2023-10-31,0,0,0,0,0,0,1,0,0,False,True,False,False,True,False
TXN_5210938,11.0,8.0,88.0,2022-11-30,1,0,0,0,0,0,0,0,0,False,True,False,True,False,False
TXN_5211291,41.0,8.0,328.0,2023-06-04,0,1,0,0,0,0,0,0,1,False,True,False,True,False,False
TXN_5212165,11.0,5.0,55.0,2023-08-06,0,0,1,0,0,0,0,0,1,True,False,False,False,True,False
TXN_5213298,9.5,3.0,28.5,2024-02-21,0,0,0,0,0,0,1,0,1,False,True,False,False,False,True
TXN_5214483,30.5,2.0,61.0,2022-07-03,0,0,1,0,0,0,0,0,0,False,True,False,False,True,False
TXN_5215490,23.0,1.0,23.0,2024-09-18,0,1,0,0,0,0,0,0,0,False,False,True,True,False,False
TXN_5216018,41.0,1.0,41.0,2022-09-26,0,0,0,0,0,1,0,0,0,True,False,False,True,False,False
TXN_5216726,26.0,6.0,156.0,2024-04-18,0,0,1,0,0,0,0,0,0,True,False,False,False,False,True
TXN_5217409,41.0,1.0,41.0,2023-12-09,0,0,0,0,0,0,1,0,0,True,False,False,False,True,False
TXN_5217730,32.0,7.0,224.0,2024-10-30,0,0,1,0,0,0,0,0,1,False,True,False,True,False,False
TXN_5217918,9.5,4.0,38.0,2023-08-01,0,0,0,0,0,0,0,1,0,False,False,True,False,False,True
TXN_5218835,30.5,10.0,305.0,2022-12-02,0,1,0,0,0,0,0,0,1,True,False,False,False,False,True
TXN_5219093,5.0,3.0,15.0,2024-01-31,1,0,0,0,0,0,0,0,0,True,False,False,False,False,True
TXN_5219250,23.0,3.0,69.0,2023-02-08,0,0,0,1,0,0,0,0,0,True,False,False,False,True,False
TXN_5219312,21.5,6.0,129.0,2022-09-20,0,1,0,0,0,0,0,0,1,False,True,False,False,True,False
TXN_5220094,35.0,2.0,70.0,2022-07-28,0,1,0,0,0,0,0,0,1,True,False,False,False,True,False
TXN_5221018,26.0,1.0,26.0,2022-06-26,0,1,0,0,0,0,0,0,0,True,False,False,True,False,False
TXN_5221911,9.5,9.0,85.5,2023-07-09,1,0,0,0,0,0,0,0,1,False,True,False,True,False,False
TXN_5224257,12.5,9.0,112.5,2022-08-13,0,1,0,0,0,0,0,0,1,True,False,False,True,False,False
TXN_5224584,21.5,3.0,64.5,2022-06-23,1,0,0,0,0,0,0,0,0,False,False,True,True,False,False
TXN_5225733,15.5,8.0,124.0,2023-04-08,0,0,0,0,0,0,0,1,1,True,False,False,False,True,False
TXN_5227674,21.5,10.0,215.0,2022-07-27,1,0,0,0,0,0,0,0,0,False,True,False,True,False,False
TXN_5228318,33.5,1.0,33.5,2022-03-10,0,0,0,0,0,0,0,1,1,False,True,False,False,False,True
TXN_5229606,12.5,1.0,12.5,2022-05-29,0,1,0,0,0,0,0,0,0,True,False,False,False,True,False
TXN_5230040,5.0,5.0,25.0,2022-07-12,1,0,0,0,0,0,0,0,1,False,False,True,True,False,False
TXN_5230472,33.5,4.0,134.0,2023-09-20,0,0,1,0,0,0,0,0,1,False,True,False,False,True,False
TXN_5231180,14.0,9.0,126.0,2024-05-10,1,0,0,0,0,0,0,0,1,True,False,False,True,False,False
TXN_5233566,14.0,1.0,14.0,2024-09-23,0,0,0,0,0,0,1,0,1,False,False,True,True,False,False
TXN_5233832,39.5,6.0,237.0,2023-03-25,0,1,0,0,0,0,0,0,1,True,False,False,True,False,False
TXN_5235086,15.5,6.0,93.0,2022-01-15,0,0,0,1,0,0,0,0,0,False,False,True,True,False,False
TXN_5236248,18.5,9.0,166.5,2025-01-15,0,0,0,0,1,0,0,0,1,True,False,False,False,False,True
TXN_5238211,26.0,8.0,208.0,2023-12-15,0,0,0,0,0,1,0,0,0,True,False,False,False,True,False
TXN_5239006,36.5,9.0,328.5,2023-01-06,0,0,0,0,0,0,1,0,1,False,True,False,True,False,False
TXN_5239417,12.5,9.0,112.5,2022-04-01,0,0,0,1,0,0,0,0,1,False,True,False,False,False,True
TXN_5239775,21.5,2.0,43.0,2024-06-22,0,0,0,1,0,0,0,0,1,True,False,False,True,False,False
TXN_5239863,41.0,8.0,328.0,2024-12-22,0,0,0,0,0,1,0,0,0,False,False,True,True,False,False
TXN_5240246,8.0,4.0,32.0,2022-09-22,0,1,0,0,0,0,0,0,1,True,False,False,False,True,False
TXN_5240249,8.0,9.0,72.0,2024-01-04,0,0,0,0,0,0,0,1,1,False,True,False,False,False,True
TXN_5240612,17.0,1.0,17.0,2023-03-31,0,0,0,0,0,0,0,1,0,True,False,False,False,True,False
TXN_5240854,35.0,6.0,210.0,2024-10-09,0,0,1,0,0,0,0,0,1,True,False,False,False,False,True
TXN_5241473,35.0,3.0,105.0,2024-08-18,0,0,0,1,0,0,0,0,1,False,False,True,True,False,False
TXN_5241822,29.0,8.0,232.0,2022-12-09,0,0,0,1,0,0,0,0,1,False,False,True,False,True,False
TXN_5242699,20.0,10.0,200.0,2022-12-30,0,0,0,0,0,0,0,1,0,False,True,False,False,False,True
TXN_5243487,14.0,2.0,28.0,2024-09-17,0,0,0,0,0,0,1,0,0,False,True,False,False,True,False
TXN_5243520,18.5,5.0,92.5,2024-05-16,0,0,0,0,0,0,0,1,0,True,False,False,True,False,False
TXN_5246412,15.5,1.0,15.5,2023-09-15,1,0,0,0,0,0,0,0,0,True,False,False,True,False,False
TXN_5246508,41.0,2.0,82.0,2024-06-09,0,0,0,1,0,0,0,0,0,False,True,False,False,True,False
TXN_5246659,26.0,3.0,78.0,2023-07-17,0,0,1,0,0,0,0,0,1,False,False,True,False,True,False
TXN_5247770,14.0,5.0,70.0,2023-12-19,0,0,1,0,0,0,0,0,1,False,False,True,True,False,False
TXN_5248200,32.0,4.0,128.0,2024-07-24,0,1,0,0,0,0,0,0,1,False,False,True,False,True,False
TXN_5248260,35.0,5.0,175.0,2022-04-30,0,0,1,0,0,0,0,0,0,True,False,False,True,False,False
TXN_5248957,24.5,2.0,49.0,2023-06-24,0,0,0,0,1,0,0,0,0,False,True,False,False,True,False
TXN_5250994,23.0,3.0,69.0,2022-08-28,0,0,0,0,1,0,0,0,1,False,True,False,True,False,False
TXN_5251547,30.5,9.0,274.5,2022-06-19,0,0,0,0,1,0,0,0,0,True,False,False,True,False,False
TXN_5252548,11.0,8.0,88.0,2022-12-28,0,0,0,1,0,0,0,0,0,False,True,False,False,True,False
TXN_5254886,33.5,10.0,335.0,2023-05-26,1,0,0,0,0,0,0,0,1,False,False,True,False,True,False
TXN_5256349,6.5,4.0,26.0,2022-09-27,1,0,0,0,0,0,0,0,1,False,False,True,True,False,False
TXN_5257079,26.0,9.0,234.0,2024-11-04,0,0,1,0,0,0,0,0,0,True,False,False,False,False,True
TXN_5257621,33.5,8.0,268.0,2023-12-01,0,0,0,0,0,1,0,0,1,False,False,True,False,False,True
TXN_5258073,26.0,8.0,208.0,2023-08-22,1,0,0,0,0,0,0,0,1,False,False,True,False,False,True
TXN_5258958,20.0,10.0,200.0,2024-11-23,0,1,0,0,0,0,0,0,1,False,False,True,False,False,True
TXN_5259345,26.0,10.0,260.0,2024-05-15,0,0,0,1,0,0,0,0,0,False,True,False,True,False,False
TXN_5259443,29.0,9.0,261.0,2024-03-06,0,0,0,0,0,0,1,0,0,False,False,True,True,False,False
TXN_5259478,5.0,1.0,5.0,2022-02-27,0,0,0,0,0,1,0,0,0,False,True,False,True,False,False
TXN_5259819,6.5,5.0,32.5,2022-02-18,0,0,0,0,0,0,0,1,0,False,True,False,False,False,True
TXN_5260160,33.5,7.0,234.5,2023-07-29,0,0,0,0,0,0,0,1,0,True,False,False,False,False,True
TXN_5261605,24.5,2.0,49.0,2023-12-15,0,0,0,0,0,0,0,1,0,True,False,False,False,True,False
TXN_5261729,35.0,10.0,350.0,2024-06-21,0,0,1,0,0,0,0,0,1,True,False,False,True,False,False
TXN_5261739,32.0,1.0,32.0,2023-04-05,0,0,0,0,0,0,1,0,0,False,False,True,True,False,False
TXN_5263251,20.0,5.0,100.0,2024-02-26,0,0,0,0,0,0,0,1,0,False,False,True,True,False,False
TXN_5264491,23.0,6.0,138.0,2023-10-22,0,0,0,0,1,0,0,0,0,False,False,True,True,False,False
TXN_5268822,23.0,7.0,161.0,2022-05-22,0,0,0,0,0,0,1,0,1,True,False,False,False,False,True
TXN_5268837,36.5,2.0,73.0,2022-01-15,0,0,0,1,0,0,0,0,1,False,True,False,False,True,False
TXN_5268893,11.0,3.0,33.0,2024-01-20,0,0,0,0,1,0,0,0,1,True,False,False,True,False,False
TXN_5268986,27.5,4.0,110.0,2023-07-16,0,0,0,0,0,1,0,0,0,False,False,True,False,True,False
TXN_5269978,35.0,6.0,210.0,2024-03-30,0,0,0,0,1,0,0,0,1,False,False,True,False,True,False
TXN_5270259,35.0,9.0,315.0,2025-01-14,0,0,0,0,1,0,0,0,0,True,False,False,True,False,False
TXN_5270278,15.5,2.0,31.0,2022-02-13,0,0,0,0,0,0,1,0,1,True,False,False,False,True,False
TXN_5270554,30.5,2.0,61.0,2023-08-29,0,0,0,1,0,0,0,0,0,True,False,False,True,False,False
TXN_5274178,21.5,9.0,193.5,2022-07-05,0,0,1,0,0,0,0,0,1,False,True,False,True,False,False
TXN_5274417,27.5,5.0,137.5,2023-11-09,0,0,0,0,0,0,1,0,0,True,False,False,False,False,True
TXN_5274500,36.5,5.0,182.5,2023-06-09,0,0,0,1,0,0,0,0,0,True,False,False,False,False,True
TXN_5275020,33.5,2.0,67.0,2023-04-25,0,1,0,0,0,0,0,0,1,False,True,False,False,True,False
TXN_5275028,5.0,7.0,35.0,2022-03-19,0,0,0,1,0,0,0,0,1,False,True,False,False,False,True
TXN_5275219,35.0,5.0,175.0,2024-08-26,0,0,1,0,0,0,0,0,0,False,False,True,False,True,False
TXN_5275517,29.0,8.0,232.0,2024-11-29,0,0,0,0,1,0,0,0,1,True,False,False,False,True,False
TXN_5276201,35.0,7.0,245.0,2023-03-24,0,0,1,0,0,0,0,0,0,False,False,True,False,True,False
TXN_5276329,11.0,1.0,11.0,2023-12-18,0,0,0,0,1,0,0,0,1,True,False,False,True,False,False
TXN_5277569,11.0,4.0,44.0,2024-11-16,0,0,0,0,0,0,0,1,1,False,True,False,False,True,False
TXN_5277679,30.5,1.0,30.5,2023-06-08,0,0,1,0,0,0,0,0,0,False,True,False,True,False,False
TXN_5277964,14.0,5.0,70.0,2023-01-28,0,1,0,0,0,0,0,0,0,True,False,False,True,False,False
TXN_5280034,15.5,3.0,46.5,2022-02-18,0,0,0,1,0,0,0,0,0,False,True,False,False,True,False
TXN_5281103,5.0,7.0,35.0,2024-01-22,0,0,0,0,0,0,1,0,1,False,False,True,True,False,False
TXN_5281882,29.0,1.0,29.0,2024-02-18,0,0,0,1,0,0,0,0,0,False,True,False,False,True,False
TXN_5282091,33.5,8.0,268.0,2023-01-13,0,0,0,0,0,0,0,1,0,False,True,False,False,False,True
TXN_5283369,11.0,7.0,77.0,2024-04-16,0,0,1,0,0,0,0,0,1,False,True,False,False,True,False
TXN_5283395,18.5,3.0,55.5,2023-11-07,0,0,1,0,0,0,0,0,0,False,True,False,False,False,True
TXN_5283643,39.5,8.0,316.0,2023-07-09,1,0,0,0,0,0,0,0,1,True,False,False,False,True,False
TXN_5284723,32.0,8.0,256.0,2024-07-27,0,0,0,0,1,0,0,0,0,False,True,False,False,False,True
TXN_5285633,41.0,9.0,369.0,2024-07-16,0,0,0,0,0,1,0,0,0,False,False,True,False,False,True
TXN_5286184,21.5,1.0,21.5,2022-06-28,0,0,1,0,0,0,0,0,1,True,False,False,False,False,True
TXN_5286530,12.5,6.0,75.0,2024-02-28,0,0,1,0,0,0,0,0,0,False,False,True,False,True,False
TXN_5286547,41.0,10.0,410.0,2023-02-16,0,0,0,0,1,0,0,0,1,False,False,True,True,False,False
TXN_5288250,11.0,4.0,44.0,2022-12-01,0,0,0,0,0,1,0,0,0,False,True,False,False,False,True
TXN_5288559,26.0,8.0,208.0,2023-06-28,1,0,0,0,0,0,0,0,1,False,False,True,False,True,False
TXN_5289066,41.0,5.0,205.0,2024-09-06,0,0,0,1,0,0,0,0,1,False,True,False,False,False,True
TXN_5289156,39.5,4.0,158.0,2022-12-13,0,0,0,0,0,1,0,0,1,False,True,False,True,False,False
TXN_5289749,14.0,4.0,56.0,2023-04-02,1,0,0,0,0,0,0,0,0,False,False,True,False,True,False
TXN_5290650,36.5,9.0,328.5,2023-06-28,0,1,0,0,0,0,0,0,0,False,False,True,False,True,False
TXN_5291160,15.5,7.0,108.5,2022-09-12,0,0,0,1,0,0,0,0,1,True,False,False,False,True,False
TXN_5291414,14.0,7.0,98.0,2022-03-02,0,0,0,0,0,0,0,1,0,False,True,False,False,True,False
TXN_5292313,32.0,8.0,256.0,2023-11-26,0,1,0,0,0,0,0,0,1,True,False,False,False,True,False
TXN_5292453,27.5,8.0,220.0,2023-04-22,0,0,0,0,0,1,0,0,1,True,False,False,True,False,False
TXN_5293933,11.0,5.0,55.0,2022-12-06,0,0,1,0,0,0,0,0,0,True,False,False,True,False,False
TXN_5296489,5.0,4.0,20.0,2024-12-07,0,0,0,0,0,0,1,0,1,False,True,False,False,True,False
TXN_5298336,18.5,5.0,92.5,2024-12-22,0,0,0,0,1,0,0,0,1,True,False,False,False,False,True
TXN_5298533,12.5,8.0,100.0,2023-11-24,0,0,0,0,1,0,0,0,1,True,False,False,False,True,False
TXN_5299299,6.5,6.0,39.0,2023-07-31,0,1,0,0,0,0,0,0,0,False,True,False,False,False,True
TXN_5299596,26.0,9.0,234.0,2024-04-14,0,0,1,0,0,0,0,0,1,False,True,False,False,False,True
TXN_5300736,39.5,7.0,276.5,2022-07-17,0,0,0,0,0,1,0,0,0,True,False,False,False,True,False
TXN_5301234,12.5,10.0,125.0,2023-07-21,0,0,0,0,0,1,0,0,0,False,True,False,False,True,False
TXN_5302343,12.5,1.0,12.5,2022-04-05,0,0,0,0,1,0,0,0,1,False,False,True,False,True,False
TXN_5302358,23.0,6.0,138.0,2024-10-31,0,0,0,1,0,0,0,0,1,False,False,True,True,False,False
TXN_5304231,30.5,5.0,152.5,2024-01-20,0,1,0,0,0,0,0,0,0,False,True,False,True,False,False
TXN_5305961,29.0,4.0,116.0,2024-06-02,0,0,0,0,1,0,0,0,0,False,True,False,False,False,True
TXN_5306010,14.0,10.0,140.0,2024-08-24,0,1,0,0,0,0,0,0,1,True,False,False,False,False,True
TXN_5306857,24.5,4.0,98.0,2022-07-20,0,0,0,0,0,0,0,1,1,False,False,True,True,False,False
TXN_5307105,8.0,1.0,8.0,2024-07-14,0,0,0,0,0,0,1,0,0,True,False,False,False,True,False
TXN_5308350,21.5,10.0,215.0,2022-01-18,0,0,0,0,1,0,0,0,0,True,False,False,True,False,False
TXN_5308530,27.5,9.0,247.5,2023-12-18,0,0,0,0,0,0,1,0,0,False,False,True,True,False,False
TXN_5308548,41.0,5.0,205.0,2023-10-01,0,1,0,0,0,0,0,0,1,False,True,False,False,True,False
TXN_5308673,9.5,2.0,19.0,2022-03-21,0,1,0,0,0,0,0,0,0,False,True,False,False,True,False
TXN_5309004,15.5,1.0,15.5,2022-10-30,0,0,0,0,0,0,0,1,1,True,False,False,False,False,True
TXN_5309800,36.5,4.0,146.0,2022-10-18,0,1,0,0,0,0,0,0,1,False,False,True,True,False,False
TXN_5310579,18.5,10.0,185.0,2024-07-02,0,0,0,0,0,1,0,0,0,False,False,True,False,False,True
TXN_5311558,23.0,10.0,230.0,2024-12-06,0,0,0,1,0,0,0,0,0,True,False,False,True,False,False
TXN_5312362,5.0,4.0,20.0,2024-12-06,0,0,0,0,0,1,0,0,0,False,True,False,False,False,True
TXN_5313408,17.0,3.0,51.0,2023-12-04,0,0,0,0,1,0,0,0,0,False,True,False,False,True,False
TXN_5314835,5.0,7.0,35.0,2024-07-05,0,0,0,0,0,0,0,1,1,False,False,True,False,True,False
TXN_5315119,9.5,3.0,28.5,2024-09-01,0,0,0,0,0,0,0,1,1,False,False,True,False,False,True
TXN_5317550,29.0,4.0,116.0,2024-05-14,0,0,0,0,0,1,0,0,0,False,True,False,False,True,False
TXN_5318952,30.5,1.0,30.5,2025-01-12,0,0,0,0,1,0,0,0,1,True,False,False,True,False,False
TXN_5319218,9.5,2.0,19.0,2023-02-27,0,0,1,0,0,0,0,0,1,False,True,False,False,False,True
TXN_5319794,27.5,10.0,275.0,2023-05-01,1,0,0,0,0,0,0,0,1,False,True,False,False,False,True
TXN_5321202,14.0,9.0,126.0,2024-02-25,1,0,0,0,0,0,0,0,1,True,False,False,False,True,False
TXN_5321880,33.5,1.0,33.5,2024-02-25,0,1,0,0,0,0,0,0,1,True,False,False,False,False,True
TXN_5321918,12.5,5.0,62.5,2025-01-18,0,0,0,0,0,1,0,0,0,False,True,False,True,False,False
TXN_5323387,5.0,8.0,40.0,2024-03-08,0,0,0,0,0,1,0,0,1,True,False,False,True,False,False
TXN_5324237,32.0,9.0,288.0,2023-11-09,0,0,0,0,0,0,1,0,1,False,True,False,True,False,False
TXN_5326091,33.5,10.0,335.0,2023-02-21,0,0,1,0,0,0,0,0,1,True,False,False,False,True,False
TXN_5326454,35.0,4.0,140.0,2022-05-06,0,0,0,0,0,1,0,0,1,True,False,False,True,False,False
TXN_5327909,12.5,4.0,50.0,2023-04-04,0,0,1,0,0,0,0,0,1,False,False,True,True,False,False
TXN_5328299,29.0,2.0,58.0,2022-01-17,0,0,0,0,0,0,0,1,0,True,False,False,True,False,False
TXN_5328500,24.5,6.0,147.0,2024-02-11,0,0,0,0,0,0,0,1,0,True,False,False,True,False,False
TXN_5328604,33.5,10.0,335.0,2024-07-08,0,0,0,0,1,0,0,0,1,True,False,False,True,False,False
TXN_5329115,30.5,5.0,152.5,2022-05-11,0,0,0,0,1,0,0,0,0,False,True,False,False,False,True
TXN_5331650,14.0,8.0,112.0,2023-04-03,0,0,0,0,0,0,1,0,1,False,False,True,True,False,False
TXN_5332200,38.0,9.0,342.0,2024-10-21,0,1,0,0,0,0,0,0,0,False,False,True,False,False,True
TXN_5332685,32.0,10.0,320.0,2022-09-03,0,1,0,0,0,0,0,0,0,True,False,False,True,False,False
TXN_5333066,38.0,1.0,38.0,2024-06-05,0,0,0,0,0,0,1,0,1,False,False,True,False,False,True
TXN_5333157,17.0,2.0,34.0,2023-12-30,0,0,0,1,0,0,0,0,0,False,False,True,False,False,True
TXN_5336983,9.5,1.0,9.5,2024-03-22,0,0,1,0,0,0,0,0,1,False,True,False,True,False,False
TXN_5338814,41.0,10.0,410.0,2023-03-13,0,0,0,0,0,0,1,0,1,False,False,True,True,False,False
TXN_5338975,23.0,3.0,69.0,2024-01-25,0,1,0,0,0,0,0,0,1,True,False,False,False,True,False
TXN_5341574,14.0,6.0,84.0,2023-10-23,0,0,1,0,0,0,0,0,0,True,False,False,True,False,False
TXN_5341621,18.5,4.0,74.0,2022-07-06,0,0,0,0,1,0,0,0,0,False,True,False,True,False,False
TXN_5342329,20.0,9.0,180.0,2023-09-29,0,0,0,0,0,1,0,0,1,True,False,False,False,True,False
TXN_5342424,20.0,5.0,100.0,2024-05-31,0,0,0,0,1,0,0,0,1,False,True,False,False,False,True
TXN_5343433,32.0,7.0,224.0,2022-12-11,0,0,1,0,0,0,0,0,1,False,True,False,False,True,False
TXN_5343633,38.0,7.0,266.0,2023-02-08,0,0,0,1,0,0,0,0,1,True,False,False,False,False,True
TXN_5347448,11.0,8.0,88.0,2022-08-29,0,0,0,0,0,0,0,1,0,False,True,False,False,False,True
TXN_5350553,18.5,6.0,111.0,2022-07-31,0,0,0,1,0,0,0,0,1,True,False,False,True,False,False
TXN_5351535,41.0,8.0,328.0,2024-10-15,0,0,0,0,0,0,0,1,0,True,False,False,False,True,False
TXN_5352821,23.0,2.0,46.0,2024-07-13,0,0,0,0,0,0,0,1,1,False,True,False,False,False,True
TXN_5353177,32.0,6.0,192.0,2024-01-01,0,0,1,0,0,0,0,0,1,True,False,False,False,False,True
